Transition CPT for state  dummy
z | 0.000267379679144

----------

Emissions CPT for state  u
h | 0.050833781603
i | 0.0521785906401
j | 0.0443786982249
u | 0.805002689618
y | 0.0476062399139

----------

Transition CPT for state  v
_ | 0.00109950522265
a | 0.0786146234195
b | 0.000549752611325
c | 0.000549752611325
d | 0.000549752611325
e | 0.601429356789
f | 0.000549752611325
g | 0.000549752611325
h | 0.000549752611325
i | 0.221000549753
j | 0.000549752611325
k | 0.000549752611325
l | 0.000549752611325
m | 0.000549752611325
n | 0.000549752611325
o | 0.0819131390874
p | 0.000549752611325
q | 0.000549752611325
r | 0.000549752611325
s | 0.00274876305662
t | 0.000549752611325
u | 0.00109950522265
v | 0.000549752611325
w | 0.000549752611325
x | 0.000549752611325
y | 0.00164925783397
z | 0.000549752611325

----------

Emissions CPT for state  v
b | 0.0422927100723
c | 0.0461880912632
f | 0.053978853645
g | 0.0606566499722
v | 0.796883695047

----------

Transition CPT for state  w
_ | 0.0707166587565
a | 0.0958709065021
b | 0.00047460844803
c | 0.00047460844803
d | 0.00522069292833
e | 0.227812055055
f | 0.00047460844803
g | 0.00047460844803
h | 0.168960607499
i | 0.223540579022
j | 0.00047460844803
k | 0.00047460844803
l | 0.00189843379212
m | 0.00047460844803
n | 0.0446131941149
o | 0.138111058377
p | 0.00047460844803
q | 0.00047460844803
r | 0.00522069292833
s | 0.00711912672046
t | 0.00379686758424
u | 0.00047460844803
v | 0.00047460844803
w | 0.00047460844803
x | 0.00047460844803
y | 0.00047460844803
z | 0.00047460844803

----------

Emissions CPT for state  w
a | 0.0465227817746
e | 0.0441247002398
q | 0.0517985611511
s | 0.052757793765
w | 0.80479616307

----------

Transition CPT for state  x
_ | 0.0975609756098
a | 0.18118466899
b | 0.00348432055749
c | 0.0662020905923
d | 0.00348432055749
e | 0.0905923344948
f | 0.00348432055749
g | 0.00348432055749
h | 0.0104529616725
i | 0.11149825784
j | 0.00348432055749
k | 0.00348432055749
l | 0.00348432055749
m | 0.00348432055749
n | 0.00348432055749
o | 0.00348432055749
p | 0.16724738676
q | 0.00348432055749
r | 0.00348432055749
s | 0.00348432055749
t | 0.184668989547
u | 0.0278745644599
v | 0.00348432055749
w | 0.00348432055749
x | 0.00348432055749
y | 0.00348432055749
z | 0.00348432055749

----------

Emissions CPT for state  x
c | 0.0415094339623
d | 0.0679245283019
s | 0.0641509433962
x | 0.777358490566
z | 0.0490566037736

----------

Transition CPT for state  y
_ | 0.784131522516
a | 0.00393137955683
b | 0.00464617583989
c | 0.0207290922087
d | 0.00035739814153
e | 0.0178699070765
f | 0.00035739814153
g | 0.000714796283059
h | 0.00035739814153
i | 0.00857755539671
j | 0.00035739814153
k | 0.00035739814153
l | 0.0035739814153
m | 0.00536097212294
n | 0.00107219442459
o | 0.0289492494639
p | 0.0125089349535
q | 0.00035739814153
r | 0.00035739814153
s | 0.0975696926376
t | 0.00464617583989
u | 0.00035739814153
v | 0.00035739814153
w | 0.00142959256612
x | 0.00035739814153
y | 0.00035739814153
z | 0.00035739814153

----------

Emissions CPT for state  y
g | 0.0511527377522
h | 0.0511527377522
t | 0.0479106628242
u | 0.042507204611
y | 0.807276657061

----------

Transition CPT for state  z
_ | 0.00694444444444
a | 0.375
b | 0.00694444444444
c | 0.00694444444444
d | 0.00694444444444
e | 0.388888888889
f | 0.00694444444444
g | 0.00694444444444
h | 0.00694444444444
i | 0.0555555555556
j | 0.00694444444444
k | 0.00694444444444
l | 0.00694444444444
m | 0.00694444444444
n | 0.00694444444444
o | 0.0138888888889
p | 0.00694444444444
q | 0.00694444444444
r | 0.00694444444444
s | 0.00694444444444
t | 0.00694444444444
u | 0.00694444444444
v | 0.00694444444444
w | 0.00694444444444
x | 0.00694444444444
y | 0.0138888888889
z | 0.00694444444444

----------

Emissions CPT for state  z
a | 0.0495867768595
s | 0.099173553719
x | 0.0743801652893
z | 0.776859504132

----------

Transition CPT for state  _
a | 0.105185784116
b | 0.0495056782682
c | 0.0415303759785
d | 0.0289977580947
e | 0.0308721378955
f | 0.0359439891212
g | 0.0168694182072
h | 0.0354662060348
i | 0.0806350839796
j | 0.00202138998126
k | 0.00279319342864
l | 0.0222352897938
m | 0.0403542945349
n | 0.0263883273917
o | 0.0782461685472
p | 0.0536587158661
q | 0.00121283398875
r | 0.0262045646661
s | 0.0753059649381
t | 0.174795104561
u | 0.0102172075416
v | 0.0048145834099
w | 0.0538057260465
x | 0.000147010180455
y | 0.00275644088353
z | 3.67525451137e-05

----------

Emissions CPT for state  _
_ | 1.0

----------

